data,abertura,maxima,minima,fechamento,volume,produto,unidade,fonte
2025-05-30,348.6000061035156,351.0,341.20001220703125,342.45001220703125,14944,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-02,340.3999938964844,347.25,338.45001220703125,344.45001220703125,16733,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-03,342.25,344.04998779296875,336.54998779296875,340.8500061035156,13971,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-04,340.8500061035156,347.70001220703125,339.54998779296875,346.1499938964844,12780,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-05,348.1499938964844,361.6499938964844,347.54998779296875,359.75,20188,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-06,362.25,376.3999938964844,356.29998779296875,358.04998779296875,25705,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-09,357.8500061035156,364.45001220703125,355.04998779296875,361.54998779296875,16962,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-10,362.04998779296875,372.5,353.70001220703125,355.04998779296875,23070,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-11,355.5,358.5,349.3999938964844,350.6499938964844,14161,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-12,349.5,352.0,345.45001220703125,347.79998779296875,16748,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-13,345.0,351.54998779296875,338.04998779296875,349.70001220703125,11113,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-16,350.5,353.79998779296875,342.8500061035156,343.95001220703125,6074,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-17,347.04998779296875,348.5,334.29998779296875,335.8500061035156,5049,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-18,334.75,335.20001220703125,316.45001220703125,324.8999938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-20,324.54998779296875,329.8500061035156,316.95001220703125,319.04998779296875,374,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-23,320.04998779296875,330.0,320.04998779296875,330.29998779296875,37,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-24,323.75,325.54998779296875,317.75,315.3500061035156,206,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-25,325.25,325.25,315.0,308.6499938964844,34,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-26,309.5,309.5,309.5,309.5,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-27,307.0,307.0,300.5,309.8999938964844,57,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-06-30,308.6499938964844,308.6499938964844,305.3500061035156,306.75,57,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-01,306.6000061035156,306.6000061035156,299.25,298.8500061035156,75,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-02,295.0,295.0,286.5,297.95001220703125,9,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-03,292.6499938964844,292.6499938964844,292.6499938964844,292.6499938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-04,292.6499938964844,292.6499938964844,292.6499938964844,292.6499938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-07,285.70001220703125,285.70001220703125,285.70001220703125,280.04998779296875,34,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-08,287.3999938964844,287.3999938964844,287.3999938964844,287.3999938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-09,285.8500061035156,285.8500061035156,285.8500061035156,285.8500061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-10,289.8999938964844,289.8999938964844,289.8999938964844,289.8999938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-11,288.6000061035156,288.6000061035156,288.6000061035156,288.6000061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-14,305.70001220703125,305.70001220703125,305.70001220703125,305.70001220703125,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-15,301.6000061035156,301.6000061035156,301.6000061035156,301.6000061035156,95,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-16,312.54998779296875,312.54998779296875,312.54998779296875,314.54998779296875,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-17,312.5,312.5,312.5,312.5,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-18,308.8999938964844,308.8999938964844,308.8999938964844,308.8999938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-21,297.25,297.25,297.25,297.25,13129,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-22,291.95001220703125,298.54998779296875,285.75,296.3500061035156,11505,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-23,297.8999938964844,302.5,292.8500061035156,301.3500061035156,10603,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-24,299.25,307.20001220703125,298.45001220703125,304.8500061035156,10893,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-25,305.0,307.45001220703125,297.25,297.54998779296875,10081,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-28,300.0,306.0,298.79998779296875,301.70001220703125,12052,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-29,301.25,301.75,288.95001220703125,296.5,15267,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-30,297.6499938964844,301.79998779296875,290.54998779296875,293.3999938964844,12568,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-07-31,297.0,303.6000061035156,294.04998779296875,295.79998779296875,12201,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-01,294.1000061035156,297.04998779296875,283.6499938964844,284.20001220703125,15428,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-04,287.1000061035156,294.04998779296875,286.04998779296875,288.54998779296875,13105,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-05,289.25,299.6000061035156,288.04998779296875,298.70001220703125,16402,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-06,297.54998779296875,300.1499938964844,292.04998779296875,293.3999938964844,14569,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-07,297.20001220703125,299.3500061035156,292.5,297.79998779296875,18683,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-08,297.79998779296875,309.95001220703125,297.79998779296875,309.3500061035156,27797,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-11,307.0,324.45001220703125,305.79998779296875,320.70001220703125,22876,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-12,320.8999938964844,327.0,310.6499938964844,315.1499938964844,11677,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-13,317.3500061035156,324.3999938964844,316.0,319.6000061035156,10269,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-14,319.45001220703125,328.5,315.5,326.5,9471,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-15,329.1000061035156,344.29998779296875,326.1499938964844,341.6499938964844,7499,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-18,341.6499938964844,346.8999938964844,333.3999938964844,343.6000061035156,5656,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-19,345.45001220703125,359.1000061035156,345.3999938964844,356.20001220703125,6196,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-20,358.6000061035156,364.70001220703125,352.75,360.25,6369,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-21,360.0,378.0,358.95001220703125,375.25,257,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-22,380.3500061035156,391.3500061035156,378.0,390.6499938964844,87,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-25,388.5,398.79998779296875,388.5,389.95001220703125,30,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-26,388.3999938964844,388.3999938964844,376.5,384.04998779296875,55,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-27,379.0,397.1000061035156,379.0,393.79998779296875,79,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-28,394.6499938964844,400.79998779296875,387.29998779296875,387.75,81,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-08-29,384.0,398.04998779296875,384.0,396.8500061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-02,380.0,386.1000061035156,378.5,382.20001220703125,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-03,383.20001220703125,389.29998779296875,383.20001220703125,385.25,6,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-04,384.0,386.8999938964844,384.0,385.75,11,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-05,381.70001220703125,386.3999938964844,381.70001220703125,385.6000061035156,16,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-08,386.0,399.75,385.25,397.79998779296875,16,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-09,403.75,403.75,393.0,393.0,10,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-10,397.70001220703125,399.3500061035156,397.54998779296875,401.0,12,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-11,399.8999938964844,400.5,399.8999938964844,400.04998779296875,14,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-12,410.6499938964844,410.6499938964844,410.6499938964844,410.6499938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-15,422.8999938964844,425.1499938964844,422.8999938964844,432.3500061035156,24,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-16,428.70001220703125,431.29998779296875,422.0,422.25,20,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-17,388.54998779296875,388.54998779296875,388.54998779296875,388.54998779296875,1,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-18,385.8500061035156,385.8500061035156,385.8500061035156,385.8500061035156,18176,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-19,381.79998779296875,384.3999938964844,356.25,366.5,25299,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-22,369.20001220703125,370.1499938964844,360.54998779296875,367.3500061035156,12986,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-23,365.5,368.8500061035156,349.45001220703125,350.1499938964844,25338,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-24,351.8999938964844,368.75,350.95001220703125,367.75,18066,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-25,371.5,378.3999938964844,361.25,371.3500061035156,14512,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-26,375.0,384.0,372.6000061035156,378.04998779296875,14478,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-29,381.04998779296875,388.29998779296875,370.29998779296875,372.20001220703125,14283,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-09-30,373.20001220703125,380.70001220703125,370.5,374.8500061035156,13057,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-01,372.3500061035156,384.6000061035156,366.6000061035156,383.8999938964844,13230,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-02,385.25,386.20001220703125,375.1000061035156,378.1000061035156,8361,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-03,383.25,392.3500061035156,381.04998779296875,390.75,12450,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-06,384.8999938964844,390.3500061035156,377.5,381.3500061035156,13524,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-07,381.6000061035156,382.29998779296875,372.1499938964844,375.3999938964844,12068,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-08,376.8500061035156,386.20001220703125,373.95001220703125,385.1000061035156,12511,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-09,385.5,387.95001220703125,376.70001220703125,377.25,10116,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-10,376.79998779296875,382.8500061035156,370.6000061035156,373.04998779296875,12380,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-13,373.20001220703125,387.1000061035156,373.20001220703125,385.20001220703125,12110,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-14,383.3500061035156,405.25,381.3999938964844,399.6499938964844,20989,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-15,399.70001220703125,418.5,390.1499938964844,394.8999938964844,21015,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-16,388.8500061035156,404.04998779296875,385.75,393.79998779296875,13004,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-17,392.95001220703125,401.8999938964844,386.25,397.45001220703125,14466,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-20,401.29998779296875,410.04998779296875,401.29998779296875,406.04998779296875,10302,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-21,404.20001220703125,415.0,402.20001220703125,413.54998779296875,11818,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-22,416.0,427.0,413.75,420.8500061035156,16422,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-23,422.8999938964844,437.95001220703125,408.0,410.1499938964844,21413,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-24,411.04998779296875,414.29998779296875,399.95001220703125,403.0,13968,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-27,397.0,400.6499938964844,388.3999938964844,390.1000061035156,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-28,390.0,395.0,380.3999938964844,387.8999938964844,16872,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-29,390.8500061035156,392.45001220703125,382.1499938964844,390.70001220703125,13190,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-30,394.70001220703125,394.70001220703125,382.8500061035156,392.0,12546,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-10-31,393.54998779296875,396.6000061035156,385.0,392.04998779296875,10840,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-03,392.75,409.3999938964844,392.75,406.6499938964844,15572,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-04,408.04998779296875,415.95001220703125,403.20001220703125,405.25,13464,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-05,403.3500061035156,418.04998779296875,403.0,413.6000061035156,19192,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-06,415.5,416.25,395.75,396.75,18050,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-07,399.04998779296875,412.6499938964844,393.6499938964844,407.79998779296875,20882,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-10,408.29998779296875,416.54998779296875,406.5,414.75,18276,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-11,414.75,423.95001220703125,410.70001220703125,422.70001220703125,15234,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-12,416.0,420.54998779296875,400.6000061035156,403.6499938964844,24214,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-13,402.25,405.25,398.29998779296875,401.70001220703125,9691,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-14,400.20001220703125,402.95001220703125,390.0,399.79998779296875,7812,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-17,403.5,407.95001220703125,395.1499938964844,402.54998779296875,7511,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-18,404.54998779296875,418.45001220703125,401.0,415.3500061035156,6837,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-19,415.3500061035156,415.3500061035156,402.95001220703125,404.5,391,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-20,405.79998779296875,408.29998779296875,404.5,406.5,116,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-21,402.04998779296875,402.04998779296875,383.5,400.0,162,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-24,399.8999938964844,408.54998779296875,399.8999938964844,407.45001220703125,107,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-25,409.20001220703125,415.04998779296875,405.0,414.20001220703125,111,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-26,411.95001220703125,412.3500061035156,407.54998779296875,411.5,81,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-11-28,412.5,412.5,412.3999938964844,413.0,17,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-01,407.04998779296875,407.20001220703125,405.95001220703125,411.5,35,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-02,409.45001220703125,410.45001220703125,404.79998779296875,405.54998779296875,31,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-03,406.95001220703125,407.3999938964844,403.70001220703125,403.75,30,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-04,410.0,411.1000061035156,408.75,411.95001220703125,36,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-05,406.20001220703125,408.29998779296875,406.20001220703125,406.25,51,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-08,403.3999938964844,405.6000061035156,396.25,396.04998779296875,33,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-09,402.75,402.75,392.25,394.20001220703125,16,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-10,402.79998779296875,405.0,401.95001220703125,400.79998779296875,17,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-11,399.6499938964844,407.45001220703125,399.6499938964844,405.45001220703125,5,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-12,404.45001220703125,404.45001220703125,395.1000061035156,397.20001220703125,47,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-15,397.5,397.5,386.0,387.70001220703125,11,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-16,382.0,383.79998779296875,382.0,379.29998779296875,38,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-17,379.20001220703125,379.29998779296875,357.1499938964844,351.8999938964844,63,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-18,345.45001220703125,345.45001220703125,345.45001220703125,345.45001220703125,14223,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-19,346.6000061035156,348.54998779296875,340.0,340.6499938964844,19771,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-22,341.1000061035156,349.5,339.04998779296875,347.3500061035156,13070,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-23,350.0,352.3999938964844,345.6000061035156,346.95001220703125,11078,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-24,348.1000061035156,348.6499938964844,343.04998779296875,345.1499938964844,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-26,345.79998779296875,350.70001220703125,344.29998779296875,350.25,7348,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-29,349.5,354.29998779296875,347.04998779296875,352.1499938964844,9184,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-30,350.54998779296875,359.29998779296875,349.5,350.20001220703125,11564,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2025-12-31,349.5,353.8500061035156,348.04998779296875,348.75,0,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-02,348.3999938964844,358.04998779296875,345.20001220703125,357.29998779296875,11467,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-05,354.54998779296875,360.6499938964844,350.6000061035156,359.3500061035156,16945,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-06,358.20001220703125,374.29998779296875,356.79998779296875,373.8500061035156,26360,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-07,371.3500061035156,382.8500061035156,371.0,375.45001220703125,20432,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-08,373.04998779296875,383.8500061035156,371.6499938964844,372.3500061035156,15415,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-09,372.3500061035156,372.8999938964844,356.04998779296875,357.6499938964844,18736,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-12,357.6000061035156,358.8500061035156,352.79998779296875,356.04998779296875,12670,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-13,359.04998779296875,363.54998779296875,356.6499938964844,360.25,16540,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-14,362.8500061035156,363.3500061035156,353.75,356.0,13983,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-15,355.8999938964844,359.0,350.6000061035156,358.1000061035156,12328,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-16,358.6000061035156,361.29998779296875,354.6000061035156,355.29998779296875,10712,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-20,353.79998779296875,355.6499938964844,345.54998779296875,346.5,16721,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-21,346.29998779296875,348.20001220703125,341.79998779296875,347.5,18703,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-22,346.8999938964844,350.1499938964844,344.25,347.70001220703125,12189,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
2026-01-23,347.75,355.3500061035156,346.8500061035156,350.8999938964844,12669,cafe_arabica_futuro,USD cents/lb,"Yahoo Finance (ticker KC=F, futuro ICE)"
